"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","685","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","45","1","0.000000","0","0"
"/Game/Elite_FractalDesert/Materials/M_FractalRock_Main.M_FractalRock_Main","0","0","36","1","0.000000","0","212"
"/Game/RP_Vol_01/Material/M_RP_Vol_01_03.M_RP_Vol_01_03","0","0","28","1","0.000000","0","0"
"/Game/RP_Vol_01/Material/M_RP_Vol_01_02.M_RP_Vol_01_02","0","0","14","1","0.000000","0","0"
"/Game/RP_Vol_01/Material/M_RP_Vol_01_04.M_RP_Vol_01_04","0","0","28","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Light.M_Portal_Light","0","0","61","1","0.000000","0","0"
"/Game/RP_Vol_01/Material/M_RP_Vol_01_01.M_RP_Vol_01_01","0","0","28","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Color_03/M_robo_legs_Color_03_Mat.M_Robo_legs_Color_03_Mat","0","0","26","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Color_02/M_Robo_hh_Color_02_Mat.M_Robo_hh_Color_02_Mat","0","0","26","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Base_color/M_Robo_hh_BaseColor_Mat.M_Robo_hh_BaseColor_Mat","0","0","26","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Base_color/M_robo_legs_BaseColor_Mat.M_robo_legs_BaseColor_Mat","0","0","26","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Base_color/M_Robo_Tors_BaseColor_Mat.M_Robo_Tors_BaseColor_Mat","0","0","26","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Image.M_Portal_Image","0","0","8","1","0.000000","0","16"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Energy.M_Portal_Energy","0","0","23","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","37","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","12","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","100","1","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","0","116","2","0.000000","0","0"
"/Game/Elite_FractalDesert/Materials/M_Landscape_Main.M_Landscape_Main","0","0","224","4","0.000000","0","201"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Vortex.M_Portal_Vortex","0","0","17","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_DefaultSprite.M_DefaultSprite","0","0","22","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Ring.M_Portal_Ring","0","0","17","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_PortalTexture.M_PortalTexture","0","0","8","1","0.000000","0","16"
"/Game/_SplineVFX/_GenericSource/Material/M_Vfx_ParticleSubUV.M_Vfx_ParticleSubUV","0","0","50","3","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","128","6","0.000000","0","0"
"/Game/_SplineVFX/_GenericSource/Material/M_Vfx_DecalMark.M_Vfx_DecalMark","0","0","172","2","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","272","6","0.000000","0","0"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Impostor_SimpleOffset_MS.MA_Impostor_SimpleOffset_MS","0","0","88","1","0.000000","0","176"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","272","6","0.000000","0","0"
"/Game/_SplineVFX/_GenericSource/Material/M_Vfx_FlipBook.M_Vfx_FlipBook","0","0","44","4","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Game/Elite_FractalDesert/Materials/Skybox/M_Skybox_Main.M_Skybox_Main","0","0","23","1","0.000000","0","0"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","1092","1144","13","3191.288818","2563","5456"
"/Game/DirtyWall/Material/MM/MM_DirtyWallMatV2.MM_DirtyWallMatV2","49","41","42","1","39.832676","0","42"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","49","2782","2834","13","19583.910156","6304","13734"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","26","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","96","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","11","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","17","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","61","1","0.000000","0","0"
"/Game/Elite_FractalDesert/Materials/M_Glow_Main.M_Glow_Main","49","0","28","1","0.000000","0","0"
"/Game/DesertMeshes/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","11","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","11","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","66","6","0.000000","0","5"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","970","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","61","1","0.000000","0","0"
"/Game/Elite_FractalDesert/Materials/M_FractalRock_Main.M_FractalRock_Main","49","0","38","1","0.000000","0","224"
"/Game/RP_Vol_01/Material/M_RP_Vol_01_03.M_RP_Vol_01_03","49","0","28","1","0.000000","0","0"
"/Game/RP_Vol_01/Material/M_RP_Vol_01_02.M_RP_Vol_01_02","49","0","14","1","0.000000","0","0"
"/Game/RP_Vol_01/Material/M_RP_Vol_01_04.M_RP_Vol_01_04","49","0","28","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Light.M_Portal_Light","49","0","77","1","0.000000","0","0"
"/Game/RP_Vol_01/Material/M_RP_Vol_01_01.M_RP_Vol_01_01","49","0","28","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Color_03/M_robo_legs_Color_03_Mat.M_Robo_legs_Color_03_Mat","49","0","26","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Color_02/M_Robo_hh_Color_02_Mat.M_Robo_hh_Color_02_Mat","49","0","26","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Base_color/M_Robo_hh_BaseColor_Mat.M_Robo_hh_BaseColor_Mat","49","0","26","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Base_color/M_robo_legs_BaseColor_Mat.M_robo_legs_BaseColor_Mat","49","0","26","1","0.000000","0","0"
"/Game/Robot_scout_R_21/mats/Face_01/Base_color/M_Robo_Tors_BaseColor_Mat.M_Robo_Tors_BaseColor_Mat","49","0","26","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Image.M_Portal_Image","49","0","8","1","0.000000","0","16"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Energy.M_Portal_Energy","49","0","23","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Heat_Distortion.M_Heat_Distortion","49","0","37","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","100","1","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","0","124","2","0.000000","0","0"
"/Game/Elite_FractalDesert/Materials/M_Landscape_Main.M_Landscape_Main","49","0","224","4","0.000000","0","201"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Vortex.M_Portal_Vortex","49","0","17","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_DefaultSprite.M_DefaultSprite","49","0","22","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_Portal_Ring.M_Portal_Ring","49","0","17","1","0.000000","0","0"
"/Game/AdvancedPortalsSystemVFX/Materials/M_PortalTexture.M_PortalTexture","49","0","8","1","0.000000","0","16"
"/Game/_SplineVFX/_GenericSource/Material/M_Vfx_ParticleSubUV.M_Vfx_ParticleSubUV","49","0","50","3","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","136","6","0.000000","0","0"
"/Game/_SplineVFX/_GenericSource/Material/M_Vfx_DecalMark.M_Vfx_DecalMark","49","0","172","2","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","280","6","0.000000","0","0"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Impostor_SimpleOffset_MS.MA_Impostor_SimpleOffset_MS","49","0","218","1","0.000000","0","436"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","280","6","0.000000","0","0"
"/Game/_SplineVFX/_GenericSource/Material/M_Vfx_FlipBook.M_Vfx_FlipBook","49","0","44","4","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","5","1","0.000000","0","0"
"/Game/Elite_FractalDesert/Materials/Skybox/M_Skybox_Main.M_Skybox_Main","49","0","23","1","0.000000","0","0"
